Mã khách hàng,Tuổi khách hàng,Thu nhập hàng năm (VND),Tình trạng sở hữu nhà,Thâm niên làm việc (năm),Mục đích khoản vay,Hạng tín dụng khoản vay,Số tiền vay đề nghị (VND),Lãi suất khoản vay (%),"Trạng thái trả nợ (0 = không vỡ nợ, 1 = vỡ nợ)",Tỷ lệ thu nhập dành cho trả nợ,Từng vỡ nợ trong hồ sơ tín dụng (Có/Không),Thời gian lịch sử tín dụng (năm),Giới tính,Tình trạng hôn nhân,Trình độ học vấn,Quốc gia cư trú,Tỉnh/Bang cư trú,Thành phố cư trú,Vĩ độ thành phố,Kinh độ thành phố,Loại hình việc làm,Thời hạn khoản vay (tháng),Tỷ lệ khoản vay trên thu nhập,Khoản nợ khác (VND),Tỷ lệ tổng nợ trên thu nhập,Số tài khoản tín dụng đang mở,Tỷ lệ sử dụng tín dụng,Số lần quá hạn trong quá khứ
CUST_19748,31,821284065.0,2,2,4,1,91253785.0,11.49,0,0.11,1,6,1,1,0,2,8,1,51.4816,-3.1791,2,24,0.1111111111111111,166014607.1011144,0.3132514108880396,8,0.6271591128297218,1
CUST_14320,24,2727340981.06,3,8,4,3,130362550.0,15.28,0,0.05,1,2,1,3,0,1,1,7,34.0522,-118.2437,2,36,0.0477984054451943,816294164.9626634,0.3470987755241145,1,0.1396489744501063,1
CUST_13848,24,2515997215.0,3,1,2,4,365015140.0,17.19,0,0.15,1,4,0,1,0,0,5,12,46.8139,-71.208,3,12,0.1450777202072538,338997496.2720441,0.2798145530825017,14,0.8620265838430129,0
CUST_28056,28,2014101397.5,2,1,1,1,260725100.0,9.2,0,0.13,1,8,1,1,3,2,8,14,51.6214,-3.9436,2,36,0.1294498381877022,117209567.7039874,0.1876443103475814,13,0.1489124321223476,0
CUST_15005,25,3128701200.0,3,9,0,2,651812750.0,13.72,0,0.21,1,3,1,3,0,1,1,7,34.0522,-118.2437,2,36,0.2083333333333333,871684682.2334555,0.4869424514662683,12,0.3974002123709036,0
CUST_01530,26,1173262950.0,2,4,3,1,36501514.0,10.59,0,0.03,1,4,1,2,0,1,1,13,37.7749,-122.4194,2,36,0.0311111111111111,160770231.2906782,0.1681394143492541,13,0.6427084500236881,0
CUST_31039,37,1016827890.0,2,11,2,2,104290040.0,14.65,1,0.1,0,15,0,2,0,1,7,2,32.7767,-96.797,2,36,0.1025641025641025,269559807.9383147,0.3676628578100023,5,0.6000814704454759,2
CUST_23789,27,980196013.4499999,2,6,3,0,250296096.0,7.14,0,0.26,1,8,1,3,3,0,4,15,43.6532,-79.3832,1,36,0.2553531054661524,143181415.4505401,0.4014273737613109,1,0.4003509021882355,0
CUST_08731,22,782175300.0,2,2,3,1,208580080.0,11.11,1,0.27,1,3,1,1,3,0,5,9,45.5017,-73.5673,0,36,0.2666666666666666,39201514.42696445,0.3167852454903196,15,0.5584370965105699,0
CUST_08675,21,782175300.0,2,5,2,1,208580080.0,10.99,0,0.27,1,2,0,1,3,0,0,16,49.2827,-123.1207,3,36,0.2666666666666666,51808181.0645803,0.3329026895436103,12,0.3760318739017416,1
CUST_13164,24,2946193630.0,2,4,3,0,312870120.0,7.49,0,0.11,1,2,1,1,3,1,1,13,37.7749,-122.4194,0,36,0.1061946902654867,673029207.9188645,0.3346349397676434,5,0.7160206959390719,0
CUST_21708,27,1290589245.0,2,6,0,2,156435060.0,11.22,0,0.12,1,8,0,3,1,1,1,13,37.7749,-122.4194,1,36,0.1212121212121212,172107027.3299867,0.2545675075186193,7,0.90955810903916,0
CUST_19219,34,1042900400.0,2,2,4,2,344157132.0,10.99,1,0.33,0,6,1,3,1,0,5,12,46.8139,-71.208,0,60,0.33,215959741.5651648,0.537076094289699,15,0.3657511582888369,1
CUST_27769,29,5214502000.0,3,4,5,0,312870120.0,7.88,0,0.06,1,7,1,2,2,2,8,1,51.4816,-3.1791,2,36,0.06,723714224.6526045,0.1987887519561033,14,0.9094090336923442,0
CUST_04285,25,3598006380.0,2,1,2,2,117326295.0,13.43,0,0.03,1,3,1,1,3,1,7,2,32.7767,-96.797,3,24,0.0326086956521739,1070841698.626891,0.3302295405120684,6,0.7799016823640255,1
CUST_28279,32,1173262950.0,3,7,2,0,104290040.0,7.49,0,0.09,1,5,1,3,1,2,2,6,51.5074,-0.1278,2,36,0.0888888888888888,141875413.8696621,0.2098126885108425,12,0.5088917734688899,0
CUST_06332,25,1277552990.0,3,9,3,0,182507570.0,6.99,0,0.14,1,3,1,3,3,2,8,1,51.4816,-3.1791,2,24,0.1428571428571428,332672777.7864768,0.4032555610757692,2,0.7337454600350998,1
CUST_17067,21,1184526274.32,3,4,4,1,130362550.0,9.88,0,0.11,1,4,1,0,3,1,7,2,32.7767,-96.797,2,36,0.1100545870751893,247771354.2299421,0.3192279584064246,5,0.3060282764895483,1
CUST_20416,27,1042900400.0,3,7,4,0,338942630.0,7.88,0,0.33,1,7,1,1,3,2,6,3,55.9533,-3.1883,0,24,0.325,212059762.6110267,0.5283365435577805,9,0.6203194396869652,1
CUST_05657,26,1189115036.08,1,8,1,0,286797610.0,6.62,0,0.24,1,2,1,3,2,2,8,1,51.4816,-3.1791,0,36,0.241185756884757,276032351.7001953,0.4733183456796603,8,0.7792599897373005,0
CUST_27696,31,4380181680.0,3,6,4,2,651812750.0,13.06,0,0.15,1,5,1,3,3,1,3,0,42.8864,-78.8784,2,60,0.1488095238095238,1044511980.15744,0.387272687318632,11,0.8315146845625945,1
CUST_17945,28,6257402400.0,3,3,4,3,219009084.0,10.99,0,0.04,1,8,0,3,1,2,2,8,53.4808,-2.2426,2,36,0.035,1651986520.922458,0.2990051598603372,15,0.2703590226624964,0
CUST_31276,38,2216163350.0,3,15,4,0,391087650.0,6.03,0,0.18,1,15,1,3,0,0,4,11,45.4215,-75.6972,2,36,0.1764705882352941,368243584.2610489,0.3426332423830801,13,0.2890496800215916,2
CUST_08873,26,1173262950.0,2,5,2,3,208580080.0,18.25,0,0.18,1,2,1,3,3,2,6,4,55.8642,-4.2518,0,24,0.1777777777777777,348822741.8275629,0.4750877216633858,12,0.7033157722018074,0
CUST_00912,22,1825075700.0,2,1,5,1,495377689.9999999,8.88,0,0.27,1,4,0,3,0,2,6,3,55.9533,-3.1883,2,24,0.2714285714285714,176937817.4358607,0.3683767788020303,3,0.8855029543564891,1
CUST_22357,27,1433883759.96,1,5,0,2,427589164.0,13.98,0,0.3,1,9,1,1,1,2,8,14,51.6214,-3.9436,0,60,0.2982035057095061,169294386.8998182,0.4162705287327258,9,0.1110847102240495,1
CUST_07774,23,1433883759.96,3,7,3,1,391087650.0,10.99,0,0.27,1,2,1,2,0,2,2,6,51.5074,-0.1278,2,24,0.2727471088806458,216815451.415597,0.4239556360081484,11,0.0891390135513304,2
CUST_09209,22,531879203.9999999,2,4,0,1,130362550.0,12.42,0,0.25,1,2,0,3,0,1,3,10,40.7128,-74.006,2,24,0.2450980392156862,83574406.07470682,0.402228465534642,4,0.6264302739689113,1
CUST_22491,30,782175300.0,2,7,3,1,187722072.0,10.36,0,0.24,1,6,0,1,0,2,6,3,55.9533,-3.1883,3,60,0.24,138864351.1600323,0.4175360985702722,1,0.678318659262904,0
CUST_04622,26,3259063750.0,2,6,4,0,260725100.0,7.49,0,0.08,1,2,0,3,3,0,5,12,46.8139,-71.208,3,24,0.08,823915694.8129942,0.3328074803117902,1,0.9212853980718428,2
CUST_05644,21,1032471396.0,3,5,5,0,166864064.0,6.91,1,0.16,1,2,1,3,0,2,2,6,51.5074,-0.1278,2,36,0.1616161616161616,234270743.0674324,0.3885190511054434,1,0.6216130034949648,0
CUST_04442,22,1057031700.42,3,6,4,0,162953187.5,10.99,0,0.15,1,2,0,1,3,0,5,9,45.5017,-73.5673,2,36,0.1541611168664594,72262321.18118495,0.2225245549284138,10,0.5461641725583308,2
CUST_00671,21,531879203.9999999,1,2,2,2,33242450.25,15.23,0,0.06,0,3,0,3,3,2,2,6,51.5074,-0.1278,0,36,0.0625,68701218.02239811,0.1916669565302239,10,0.7520367832379468,0
CUST_27949,27,1220193468.0,3,5,2,1,156435060.0,9.99,0,0.13,1,6,0,3,1,0,4,11,45.4215,-75.6972,1,12,0.1282051282051282,141155389.780532,0.2438879223540737,7,0.882629437580866,0
CUST_21881,27,1303625500.0,3,1,0,0,78217530.0,7.68,0,0.06,1,5,0,3,3,0,5,9,45.5017,-73.5673,2,60,0.06,208433923.437589,0.2198878845478161,9,0.8712147267953655,0
CUST_11879,24,2476888450.0,2,8,3,0,260725100.0,10.99,0,0.11,1,2,0,3,3,0,5,9,45.5017,-73.5673,0,36,0.1052631578947368,351580253.7311445,0.2472074807128051,11,0.3607614786003188,0
CUST_32459,51,1762997053.69,3,11,0,2,391087650.0,13.11,0,0.22,1,27,0,3,0,1,1,13,37.7749,-122.4194,3,36,0.2218311421346071,295509521.5595614,0.3894488479844564,3,0.7275347521202794,0
CUST_24288,33,1851148210.0,3,10,1,0,260725100.0,5.79,0,0.14,1,9,0,1,1,0,4,11,45.4215,-75.6972,2,36,0.1408450704225352,431801053.4733492,0.3741062707633493,9,0.6824424069153896,0
CUST_31717,42,2946193630.0,3,11,2,3,625740240.0,15.31,1,0.21,0,15,0,1,1,1,1,13,37.7749,-122.4194,2,36,0.2123893805309734,714749064.0058472,0.4549902254747076,10,0.9263993925419988,0
CUST_06861,25,1303625500.0,3,5,0,3,195543825.0,13.8,0,0.15,0,4,0,3,0,1,3,0,42.8864,-78.8784,2,60,0.15,150882464.5548972,0.2657406514024902,15,0.3421187597324125,0
CUST_31584,42,2867976100.0,3,6,4,2,281583108.0,14.27,0,0.1,1,17,1,3,3,0,5,9,45.5017,-73.5673,1,60,0.0981818181818181,502888767.6883183,0.273528038008517,4,0.2851255894909325,0
CUST_04254,23,1376628528.0,2,3,2,0,117326295.0,6.76,0,0.09,1,4,1,1,0,0,5,9,45.5017,-73.5673,3,36,0.0852272727272727,286529288.8498752,0.2933656942563922,3,0.752347709048641,0
CUST_09653,23,1212371715.0,2,0,5,3,219009084.0,16.89,1,0.18,0,3,0,3,0,1,1,13,37.7749,-122.4194,2,60,0.1806451612903225,301706920.3069093,0.429501940588336,3,0.470829395654842,0
CUST_02400,25,834320320.0,3,7,0,1,84735657.5,10.74,1,0.1,1,2,0,1,2,1,3,10,40.7128,-74.006,0,24,0.1015625,105129723.3375308,0.2275689280078073,6,0.5895099403067687,1
CUST_28978,28,1251480480.0,1,1,2,3,312870120.0,14.54,0,0.25,1,7,0,1,0,2,6,3,55.9533,-3.1883,3,36,0.25,327354350.9093016,0.5115736770495227,4,0.3172202582955713,1
CUST_09422,24,1616495620.0,3,8,3,0,260725100.0,7.49,0,0.16,1,3,0,3,0,1,3,0,42.8864,-78.8784,3,60,0.1612903225806451,195899019.0661472,0.2824777954338949,2,0.2868302017558669,1
CUST_08575,22,547522710.0,2,7,2,3,208580080.0,16.77,1,0.38,0,2,0,1,3,1,1,7,34.0522,-118.2437,3,36,0.3809523809523809,103097214.7112046,0.5692499854685563,2,0.8486238356526012,0
CUST_26786,28,1055936655.0,2,9,3,0,391087650.0,7.88,1,0.37,1,5,0,3,3,0,5,9,45.5017,-73.5673,3,36,0.3703703703703703,128106469.2784924,0.4916905922528964,14,0.1865544591293215,0
CUST_19668,28,1238835312.65,2,5,2,3,83432032.0,15.7,0,0.07,0,7,0,1,0,1,1,7,34.0522,-118.2437,2,12,0.067347153530464,309770079.3421357,0.3173965960826825,5,0.2817967680969765,0
CUST_29350,41,609992443.9599999,1,5,1,1,260725100.0,10.38,0,0.43,1,16,0,3,3,0,0,16,49.2827,-123.1207,0,12,0.427423491195076,49998111.16904297,0.5093886231636969,9,0.7090723013283943,1
CUST_05454,24,1173262950.0,3,5,2,0,130362550.0,10.99,0,0.11,1,4,0,3,0,0,0,17,48.4284,-123.3656,0,60,0.1111111111111111,148491077.1593952,0.2376735983688867,10,0.125242946621428,1
CUST_26266,27,813462312.0,1,4,2,1,156435060.0,11.71,0,0.19,1,6,0,1,0,1,1,13,37.7749,-122.4194,3,36,0.1923076923076923,179378124.2830598,0.412819597575972,7,0.3709272510954221,0
CUST_20526,30,1590423110.0,2,4,5,2,125148048.0,14.79,0,0.08,1,10,1,1,0,2,8,1,51.4816,-3.1791,2,36,0.0786885245901639,84326567.443511,0.1317099922193101,15,0.5622654118041382,1
CUST_04110,24,677885260.0,2,0,0,4,109504542.0,16.0,1,0.16,1,2,1,3,3,0,5,12,46.8139,-71.208,2,60,0.1615384615384615,71489936.77937765,0.2669986935242959,2,0.5053088964587434,2
CUST_18019,27,5214502000.0,3,6,2,0,260725100.0,7.51,0,0.05,1,10,0,1,3,1,7,5,29.7604,-95.3698,3,60,0.05,926096467.6611698,0.2276001749852948,6,0.5424938332606046,1
CUST_09056,22,1564350600.0,1,6,5,2,260725100.0,10.99,0,0.17,0,3,0,3,0,2,2,8,53.4808,-2.2426,3,60,0.1666666666666666,404028899.8933485,0.4249392686609693,15,0.6046927867605522,1
CUST_22250,28,1095045420.0,2,0,5,0,166864064.0,5.79,0,0.15,1,6,1,3,0,1,1,7,34.0522,-118.2437,2,36,0.1523809523809524,129744725.3765063,0.2708643714308273,13,0.412757206245663,1
CUST_24666,29,1785966935.0,2,4,4,1,260725100.0,12.53,0,0.15,1,7,0,3,1,1,1,7,34.0522,-118.2437,2,36,0.145985401459854,350846025.1541058,0.3424313816616687,12,0.342731347316029,0
CUST_27076,32,3128701200.0,3,16,1,3,156435060.0,12.17,0,0.05,1,8,1,1,0,2,8,1,51.4816,-3.1791,2,60,0.05,269449409.4823321,0.1361218097408381,11,0.3205157820522343,0
CUST_11509,24,1955438250.0,1,8,1,1,776960798.0,10.99,0,0.4,1,4,0,3,3,2,2,8,53.4808,-2.2426,3,60,0.3973333333333333,415294775.8410727,0.6097127198166818,12,0.6032751036874691,1
CUST_14012,25,2607251000.0,3,9,1,0,303744741.5,6.62,0,0.12,1,3,1,2,3,1,1,13,37.7749,-122.4194,1,24,0.1165,745312686.2996219,0.402361501750166,6,0.2524021593429458,0
CUST_05221,24,3488501838.0,2,0,3,0,234652590.0,7.9,0,0.07,1,4,1,0,3,0,4,15,43.6532,-79.3832,0,60,0.0672645739910313,288156791.9031281,0.1498664487454766,11,0.6997748477145159,0
CUST_11511,26,1955438250.0,3,6,5,0,166212251.25,5.99,0,0.09,1,3,0,0,3,2,6,4,55.8642,-4.2518,2,12,0.085,372090464.5367988,0.2752849473957046,8,0.8863704340318554,1
CUST_09467,21,1460060560.0,3,5,2,1,469305180.0,10.25,1,0.32,1,2,1,3,3,1,1,13,37.7749,-122.4194,1,36,0.3214285714285714,137119758.3443359,0.4153423186393966,15,0.2152915157752225,1
CUST_19369,28,847356575.0,3,12,2,0,130362550.0,7.14,0,0.15,1,7,1,1,0,0,0,16,49.2827,-123.1207,3,60,0.1538461538461538,64413483.80966114,0.229863129119711,9,0.2326627636638868,0
CUST_16229,22,716994025.0,2,1,2,1,110808167.5,10.99,0,0.15,1,4,1,2,3,2,2,8,53.4808,-2.2426,2,60,0.1545454545454545,81136087.95829803,0.2677069107490791,4,0.2452720782879229,2
CUST_14087,23,2607251000.0,3,0,5,0,443232670.0,5.79,0,0.17,1,4,0,3,1,0,5,9,45.5017,-73.5673,3,36,0.17,253243534.8501385,0.2671304775988727,12,0.0617601133119906,0
CUST_03396,21,1375820280.19,2,5,2,1,286797610.0,10.37,0,0.21,1,4,0,1,0,0,4,15,43.6532,-79.3832,2,24,0.2084557221095719,333656727.1720742,0.4509704836494995,8,0.8553821705834113,0
CUST_11150,22,1303625500.0,2,3,3,2,260725100.0,13.99,0,0.2,0,2,0,3,0,1,1,13,37.7749,-122.4194,3,60,0.2,235373955.3305463,0.3805533531911936,5,0.3142163815765058,0
CUST_09886,25,1147190440.0,2,0,5,0,234652590.0,8.94,0,0.2,1,3,1,1,3,0,5,12,46.8139,-71.208,2,12,0.2045454545454545,236881807.8332425,0.4110341067985562,9,0.3879834035565349,0
CUST_07683,24,1407915540.0,3,5,5,1,234652590.0,11.14,0,0.17,1,4,1,1,1,0,5,9,45.5017,-73.5673,3,36,0.1666666666666666,291017204.364496,0.3733674211483567,1,0.5706118261032384,0
CUST_18377,29,1538278090.0,2,4,4,6,521450199.9999999,20.17,1,0.34,0,5,0,3,3,2,8,1,51.4816,-3.1791,2,36,0.3389830508474576,416049073.5364777,0.6094471991969136,14,0.0769165777727248,0
CUST_14214,22,1251480480.0,2,0,3,2,375444144.0,13.49,0,0.3,0,2,0,1,3,0,0,17,48.4284,-123.3656,2,36,0.3,127254591.7848286,0.4016832414236526,5,0.6054777620117756,1
CUST_24625,29,1681676895.0,2,5,5,0,260725100.0,8.94,0,0.16,1,7,0,3,1,1,7,5,29.7604,-95.3698,0,24,0.1550387596899224,108347028.6181689,0.2194667297359573,2,0.7434481565458121,0
CUST_24111,27,886465340.0,2,3,4,2,260725100.0,13.49,1,0.29,1,10,0,2,3,0,5,12,46.8139,-71.208,2,60,0.2941176470588235,140699952.0210834,0.4528378425050249,11,0.111455956455656,0
CUST_29292,37,2398670920.0,2,0,4,1,547522710.0,11.63,0,0.23,1,15,1,0,3,1,3,10,40.7128,-74.006,2,24,0.2282608695652173,433825544.903268,0.4091216709723849,1,0.309506656639292,0
CUST_31714,41,3259063750.0,3,7,3,2,521450199.9999999,13.11,0,0.16,0,13,0,1,0,0,5,9,45.5017,-73.5673,3,60,0.16,342058219.1291142,0.2649559767369124,13,0.530737678662505,1
CUST_06155,26,625740240.0,2,5,3,0,156435060.0,6.62,0,0.25,1,4,0,3,0,0,0,16,49.2827,-123.1207,2,60,0.25,186171871.324632,0.5475226130968213,11,0.5966586569986126,0
CUST_00512,26,2153589326.0,2,10,4,1,573595220.0,12.69,0,0.27,1,2,1,1,3,1,1,7,34.0522,-118.2437,2,36,0.2663438256658595,193356900.6963831,0.3561273783432483,6,0.3614678894175334,0
CUST_13062,21,2281344625.0,1,5,2,2,312870120.0,10.99,0,0.14,1,2,1,3,1,2,2,6,51.5074,-0.1278,2,36,0.1371428571428571,297442895.5715255,0.2675233758562564,6,0.1881085538967375,0
CUST_14756,26,2972266140.0,3,10,0,0,375444144.0,7.14,0,0.13,1,2,1,3,1,0,4,15,43.6532,-79.3832,3,60,0.1263157894736842,180166137.3400711,0.1869315381495652,1,0.2864436374474973,1
CUST_04610,26,3128701200.0,2,11,1,2,260725100.0,12.68,0,0.08,1,2,0,3,3,2,2,8,53.4808,-2.2426,0,24,0.0833333333333333,789751732.3749104,0.3357549236005377,8,0.9137279359075852,0
CUST_07194,26,1355770520.0,3,2,2,0,156435060.0,8.9,0,0.12,1,4,1,3,3,0,5,12,46.8139,-71.208,2,60,0.1153846153846153,394790221.2090256,0.4065771257579975,13,0.6044093764330357,1
CUST_10953,22,1204549962.0,2,0,4,0,260725100.0,7.29,0,0.22,1,3,0,3,0,2,2,8,53.4808,-2.2426,2,36,0.2164502164502164,284181103.4155792,0.4523732685282998,7,0.280925160570738,2
CUST_08538,26,2033655780.0,2,6,4,3,203365578.0,16.77,0,0.1,1,3,0,1,3,2,2,8,53.4808,-2.2426,2,36,0.1,420887033.4826673,0.3069608031122491,13,0.5335243294477418,0
CUST_07760,23,912537850.0,2,0,2,1,182507570.0,10.99,0,0.2,1,3,0,3,1,0,4,15,43.6532,-79.3832,2,60,0.2,241333672.7799417,0.4644642880072773,10,0.6471048175877668,0
CUST_28163,34,1407915540.0,3,5,4,0,260725100.0,7.29,0,0.19,1,7,1,2,3,2,2,8,53.4808,-2.2426,2,36,0.1851851851851851,357305852.1893151,0.4389687695252765,14,0.082027692986772,0
CUST_13198,22,2033655780.0,3,6,1,3,651812750.0,16.77,1,0.32,1,2,0,3,2,0,4,11,45.4215,-75.6972,2,36,0.3205128205128205,529573577.9240904,0.5809175473757365,8,0.4241101734041484,0
CUST_23807,33,1173262950.0,2,2,2,0,250296096.0,8.49,0,0.21,1,5,0,3,3,0,5,9,45.5017,-73.5673,2,24,0.2133333333333333,216928667.5043941,0.3982268113932976,12,0.8228675547537926,0
CUST_05417,25,1407915540.0,2,5,0,1,130362550.0,12.21,0,0.09,1,4,1,3,3,0,0,17,48.4284,-123.3656,0,60,0.0925925925925925,262876094.9275661,0.279305564684346,13,0.5251007878801239,0
CUST_18235,35,459919076.4,1,4,5,3,104290040.0,16.29,1,0.23,1,7,1,3,3,0,4,15,43.6532,-79.3832,2,36,0.2267573696145124,125705028.4295119,0.5000772532198274,15,0.5034076946702589,0
CUST_20812,32,1173262950.0,2,1,0,0,130362550.0,7.88,0,0.11,1,10,1,1,1,2,6,4,55.8642,-4.2518,2,36,0.1111111111111111,303949082.8531899,0.3701741650098044,5,0.1393103123902378,0
CUST_22331,28,1410001340.8,3,7,1,1,358497012.5,11.14,0,0.25,1,7,0,2,1,2,8,14,51.6214,-3.9436,2,60,0.2542529585798816,136836510.5421505,0.3513000368929511,11,0.3431927284254289,1
CUST_21178,34,2137945820.0,2,3,1,0,130362550.0,8.32,0,0.06,1,9,0,3,0,0,5,12,46.8139,-71.208,0,36,0.0609756097560975,133369484.9665081,0.1233576793664996,7,0.61287708780207,1
CUST_01134,21,651708459.9599999,1,5,5,2,169471315.0,11.34,0,0.26,0,4,0,1,0,0,0,17,48.4284,-123.3656,0,36,0.2600416066570651,35656217.85630538,0.3147535216420169,13,0.0990506560750172,0
CUST_27994,31,3128701200.0,3,6,3,0,730030280.0,8.9,0,0.23,1,6,1,1,1,1,1,7,34.0522,-118.2437,2,24,0.2333333333333333,628839897.3917459,0.4343240503093571,1,0.9367427716054436,1
CUST_30877,40,821388355.04,2,13,5,4,260725100.0,10.99,1,0.32,1,13,0,3,3,1,7,5,29.7604,-95.3698,2,36,0.3174200101574403,123594663.4834058,0.4678904456402846,4,0.4738406244860183,0
CUST_09383,24,1825075700.0,2,8,3,1,208580080.0,11.71,0,0.11,1,3,0,3,3,2,2,8,53.4808,-2.2426,2,12,0.1142857142857142,499283465.6583512,0.3878543479913469,10,0.3974021945256874,1
CUST_07452,26,1381843030.0,3,9,3,0,208580080.0,7.88,0,0.15,1,2,1,1,0,0,4,11,45.4215,-75.6972,2,60,0.1509433962264151,98878847.38971536,0.22249917010452,15,0.1427198312195748,1
CUST_12504,24,2137945820.0,3,2,0,0,208580080.0,5.79,0,0.1,1,3,1,1,1,2,8,1,51.4816,-3.1791,2,36,0.0975609756097561,182004425.2908115,0.182691489015756,7,0.678749465503961,0
CUST_12532,21,1564350600.0,2,0,0,0,312870120.0,7.51,0,0.2,1,3,1,3,1,2,2,6,51.5074,-0.1278,2,12,0.2,79553150.31947914,0.2508537857942325,3,0.6723357811870248,2
CUST_03560,22,1149641255.94,2,1,4,0,93861036.0,7.37,0,0.08,1,3,1,3,2,2,8,1,51.4816,-3.1791,0,60,0.0816437610559259,154066872.5731357,0.2156567601346372,11,0.5434439433654021,0
CUST_10892,24,1173262950.0,2,3,3,0,260725100.0,7.51,0,0.22,1,2,0,3,3,2,6,3,55.9533,-3.1883,2,60,0.2222222222222222,127994980.5228993,0.3313153973905843,5,0.57328059159557,0
CUST_31540,37,1564350600.0,2,4,5,1,375444144.0,10.62,0,0.24,1,15,1,1,1,2,2,6,51.5074,-0.1278,2,24,0.24,232696182.281974,0.3887493802744562,2,0.608770181439815,0
CUST_25451,28,2216163350.0,3,2,2,0,391087650.0,8.49,0,0.18,1,7,0,0,3,2,8,1,51.4816,-3.1791,2,60,0.1764705882352941,248711338.2033419,0.2886966740079615,1,0.315441263951666,1
CUST_17589,23,1068972910.0,2,7,2,0,122540797.0,7.9,0,0.11,1,4,1,1,1,1,3,10,40.7128,-74.006,2,12,0.1146341463414634,314669060.3813756,0.4089999412439511,11,0.1510267792950579,0
CUST_03493,23,651812750.0,2,0,2,1,277020418.75,11.71,1,0.42,1,3,1,3,3,0,4,15,43.6532,-79.3832,2,12,0.425,190639386.3406303,0.7174756938869794,2,0.6832630939516345,0
CUST_22240,27,912537850.0,2,0,5,0,166864064.0,7.74,0,0.18,1,5,0,3,0,2,2,8,53.4808,-2.2426,2,60,0.1828571428571428,211089801.2266811,0.4141788367755716,8,0.2754231061074853,0
CUST_08561,22,1535566548.96,3,6,0,0,247688845.0,6.76,0,0.16,1,3,0,3,3,2,2,6,51.5074,-0.1278,0,36,0.1613012768269492,330650434.4137783,0.3766292511421747,12,0.8920012223285081,0
CUST_12071,23,2059728290.0,3,7,2,2,417160160.0,12.73,0,0.2,0,4,1,3,3,0,5,9,45.5017,-73.5673,1,60,0.2025316455696202,311568324.5174671,0.3537983568296123,1,0.1043686880816762,0
CUST_00742,22,563166216.0,3,4,2,0,104941852.75,5.42,0,0.19,1,4,1,3,1,2,2,6,51.5074,-0.1278,2,36,0.1863425925925926,80529116.05455896,0.3293361063486787,15,0.7751514985020234,0
CUST_06269,21,808247810.0,2,6,5,0,156435060.0,6.03,0,0.19,1,3,1,0,1,0,4,15,43.6532,-79.3832,2,36,0.1935483870967742,49615767.37487268,0.2549352127225345,9,0.8179518065042232,0
CUST_06283,25,1264516735.0,0,1,2,4,508413944.9999999,15.57,1,0.4,1,4,1,3,3,1,3,10,40.7128,-74.006,3,36,0.4020618556701031,252691198.5587695,0.601894085299527,1,0.1717165763791503,0
CUST_04707,24,1095045420.0,3,2,0,0,260725100.0,7.49,0,0.24,1,4,0,1,3,1,7,5,29.7604,-95.3698,2,60,0.238095238095238,321027677.4650453,0.5312590389767077,10,0.0557637492388065,1
CUST_21725,27,1303625500.0,2,3,4,1,156435060.0,11.36,0,0.12,1,9,1,1,3,2,8,14,51.6214,-3.9436,3,36,0.12,321040391.222746,0.3662673453555074,15,0.5641259561262401,1
CUST_10614,23,938610360.0,2,5,5,1,260725100.0,9.99,0,0.28,1,4,0,3,1,2,8,14,51.6214,-3.9436,3,36,0.2777777777777778,114749044.6247733,0.4000319628101839,13,0.2051305170658268,0
CUST_22327,27,782175300.0,2,5,5,3,182507570.0,15.62,1,0.23,1,6,1,1,3,0,5,12,46.8139,-71.208,3,36,0.2333333333333333,141098891.1446159,0.4137262595029732,5,0.2032982515718647,0
CUST_19837,28,938610360.0,3,4,4,3,156435060.0,15.21,0,0.17,1,7,0,3,3,0,0,17,48.4284,-123.3656,2,36,0.1666666666666666,195465982.6046959,0.3749170663369793,15,0.5022217943790249,1
CUST_04328,24,1042900400.0,1,8,1,2,195543825.0,13.22,0,0.19,1,3,0,3,0,0,0,16,49.2827,-123.1207,2,36,0.1875,180553657.5895711,0.3606264630731478,9,0.3223118276448339,2
CUST_29904,37,1538278090.0,2,2,2,3,125148048.0,14.54,1,0.08,0,14,1,1,2,0,0,16,49.2827,-123.1207,1,24,0.0813559322033898,112108782.9417358,0.1542353313643931,4,0.2244362136436068,0
CUST_01864,25,3128701200.0,2,2,0,0,391087650.0,7.51,0,0.13,1,2,1,1,3,0,0,16,49.2827,-123.1207,2,36,0.125,549595577.5622287,0.3006625329265155,9,0.4348318436729664,0
CUST_00086,22,2815831080.0,2,6,2,1,730030280.0,10.99,1,0.26,1,4,1,1,3,1,7,5,29.7604,-95.3698,1,36,0.2592592592592592,467389927.1246027,0.4252457527120564,2,0.8074007617867144,0
CUST_23236,33,625740240.0,2,10,3,1,130362550.0,10.65,0,0.21,1,7,0,3,0,2,8,1,51.4816,-3.1791,2,60,0.2083333333333333,84607923.02665639,0.3435458666149654,14,0.7394025356157812,0
CUST_07378,23,2398670920.0,2,0,0,0,169471315.0,8.0,0,0.07,1,2,0,3,3,0,4,11,45.4215,-75.6972,0,60,0.0706521739130434,541472326.9279424,0.2963906536741364,9,0.6422549166532605,0
CUST_30599,46,1564350600.0,3,7,2,0,93861036.0,6.99,0,0.06,1,12,1,3,3,0,0,17,48.4284,-123.3656,2,36,0.06,330795675.1230932,0.2714587836787311,10,0.8979950990378236,1
