Lãi suất khoản vay (%),Tỷ lệ khoản vay trên thu nhập,Tỷ lệ tổng nợ trên thu nhập,Thu nhập hàng năm (VND),Tình trạng sở hữu nhà,Từng vỡ nợ trong hồ sơ tín dụng (Có/Không),Số tiền vay đề nghị (VND),Mục đích khoản vay,"Trạng thái trả nợ (0 = không vỡ nợ, 1 = vỡ nợ)"
9.99,0.1286008230452675,0.4068571091205771,810959351.04,2,1,104290040.0,3,0
11.89,0.3,0.3861821346738946,1042900400.0,2,1,312870120.0,2,0
13.85,0.196078431372549,0.4353910676739822,2659396020.0,2,1,521450199.9999999,1,0
13.79,0.1464043101428906,0.3170881670697281,890428361.52,2,0,130362550.0,2,0
14.74,0.5128205128205128,0.7596065563697618,1016827890.0,2,1,521450199.9999999,5,1
15.2,0.390625,0.6635517616195997,1668640640.0,2,1,651812750.0,3,1
10.75,0.2728823194997157,0.4952137095551696,2293077254.5,3,1,625740240.0,0,0
5.79,0.0984848484848484,0.2777723696303486,1720785660.0,3,1,169471315.0,4,0
13.99,0.12,0.2252084562377788,1303625500.0,1,1,156435060.0,0,0
7.9,0.3730769230769231,0.4901924289843957,2372598410.0,3,1,885161714.5,2,0
5.99,0.1464285714285714,0.315802379041372,1642568130.0,2,1,240518904.75,2,0
8.63,0.1111111111111111,0.337657973983378,2346525900.0,3,1,260725100.0,2,0
13.22,0.2150537634408602,0.3294594810923466,2424743430.0,2,1,521450199.9999999,0,1
11.89,0.1666666666666666,0.225339296893571,782175300.0,3,1,130362550.0,2,1
10.99,0.2098765432098765,0.3724359538731857,1055936655.0,3,1,221616335.0,3,1
9.63,0.1,0.3208316440843211,3910876500.0,3,1,391087650.0,1,0
8.88,0.09142936906756,0.3165825462692624,933917308.2,2,1,85387470.25,5,0
13.98,0.3388888888888889,0.6301757987481581,1173262950.0,1,1,397605777.5,2,0
7.51,0.1166666666666666,0.2392687082611474,1564350600.0,2,1,182507570.0,2,1
13.06,0.0972222222222222,0.3648707868602874,938610360.0,3,0,91253785.0,0,0
10.99,0.07,0.2116805282812927,1303625500.0,2,1,91253785.0,4,0
8.94,0.048,0.2621323288519422,977719125.0,2,1,46930518.0,0,0
10.14,0.1698831204131557,0.330440325850025,2302098342.96,3,1,391087650.0,1,0
14.54,0.1808258811152025,0.3952633516023012,594766098.12,2,0,107549103.75,2,0
13.49,0.4413461538461538,0.7054177279060524,1355770520.0,2,1,598364104.5,5,1
16.89,0.1643835616438356,0.3467380523050375,1903293230.0,3,0,312870120.0,4,0
10.37,0.1160714285714285,0.2184175050848506,438018168.0,2,1,50841394.5,3,0
10.99,0.1470588235294117,0.4305629410053385,2216163350.0,3,1,325906375.0,0,0
10.37,0.1475,0.2163584764195006,1564350600.0,3,1,230741713.5,1,0
10.25,0.043103448275862,0.2238050637095836,3024411160.0,3,1,130362550.0,0,0
8.88,0.01953125,0.2972249309799429,2669825024.0,2,1,52145020.0,1,0
6.62,0.103515625,0.2339794126853428,1668640640.0,3,1,172730378.75,3,0
10.75,0.0769230769230769,0.3664248998793313,1355770520.0,2,1,104290040.0,1,0
12.21,0.0384615384615384,0.2463445743956116,813462312.0,2,1,31287012.0,0,0
15.23,0.0417391304347826,0.2075065125215552,1499169325.0,2,1,62574023.99999999,0,0
11.14,0.4833333333333333,0.6714627480298384,782175300.0,2,1,378051395.0,5,1
14.42,0.1269587928032501,0.2716708534873434,718766955.68,0,1,91253785.0,5,1
12.18,0.1333333333333333,0.360631547004576,2346525900.0,3,1,312870120.0,2,0
7.9,0.2307692307692307,0.3709861248911759,1355770520.0,2,1,312870120.0,2,0
11.71,0.0994826900119379,0.3216762951098498,1703525658.38,3,1,169471315.0,2,0
8.94,0.1345454545454545,0.2605529320951217,2150982075.0,3,1,289404861.0,3,0
5.79,0.1470588235294117,0.4297112972308168,1772930680.0,3,1,260725100.0,3,0
10.99,0.1846153846153846,0.2927796916649747,1694713150.0,2,1,312870120.0,1,0
9.45,0.1057407407407407,0.2369310597766402,3519788850.0,2,1,372185080.25,0,0
16.32,0.0761904761904762,0.2920264313223289,1095045420.0,2,0,83432032.0,0,1
11.14,0.0625,0.1800614815434825,2085800800.0,1,1,130362550.0,2,0
5.99,0.1612903225806451,0.3278759372484458,1616495620.0,3,1,260725100.0,3,0
6.62,0.1111111111111111,0.2869698137418581,3754441440.0,3,1,417160160.0,4,0
13.79,0.182370820668693,0.2407167304413636,1029342694.8,3,1,187722072.0,2,0
11.26,0.2326869806094182,0.4957887416386951,941217611.0,2,1,219009084.0,2,0
11.99,0.1222222222222222,0.2128437079654918,2346525900.0,2,1,286797610.0,3,0
10.99,0.0612373737373737,0.2423460842837714,8259771167.999999,3,0,505806693.9999999,0,0
13.49,0.203883495145631,0.4149267077641075,2685468530.0,3,0,547522710.0,3,0
17.27,0.3631647211413748,0.5479431801088219,804076208.4,2,1,292012112.0,4,1
9.32,0.2316666666666666,0.3178965971677421,782175300.0,3,1,181203944.5,4,0
11.22,0.3333333333333333,0.6325294991534661,782175300.0,3,0,260725100.0,0,0
7.51,0.110091743119266,0.2890478977586873,2841903590.0,3,1,312870120.0,4,0
7.66,0.13125,0.2352187522232471,1564350600.0,3,1,205321016.25,2,0
7.14,0.0625,0.2915416763542491,2085800800.0,3,1,130362550.0,0,0
15.58,0.2682403433476394,0.3519307004635967,2429957932.0,3,0,651812750.0,2,0
13.11,0.2236842105263158,0.5187595273923783,990755380.0,1,1,221616335.0,4,0
10.99,0.0914900205500661,0.3304174388614283,1852347545.46,3,1,169471315.0,3,0
6.54,0.0923482849604221,0.1940767815122302,1976296258.0,2,1,182507570.0,0,0
8.59,0.2041666666666666,0.4596723603942171,1251480480.0,2,1,255510598.0,2,0
18.25,0.1442307692307692,0.3153413160349778,406731156.0,2,1,58663147.5,1,1
12.53,0.1547619047619047,0.2374865582773886,2190090840.0,2,0,338942630.0,3,0
13.49,0.3571428571428571,0.5203318124699474,1095045420.0,2,1,391087650.0,4,1
7.9,0.0547345374931581,0.2980422193716466,1667206651.95,2,1,91253785.0,4,0
12.87,0.3023255813953488,0.4225110331832238,1121117930.0,2,0,338942630.0,2,0
6.62,0.0210526315789473,0.1746794564307731,4953776900.0,3,1,104290040.0,0,0
5.42,0.0753968253968253,0.1490755978261918,3285136260.0,3,1,247688845.0,1,0
16.0,0.131585872940681,0.293760206245769,1981406469.96,2,1,260725100.0,3,1
11.99,0.1712158808933002,0.390499172365183,2101444306.0,2,1,359800638.0,0,0
7.9,0.3,0.557882458489975,1303625500.0,3,1,391087650.0,0,0
8.94,0.2,0.4520440097771093,2346525900.0,2,1,469305180.0,5,0
7.51,0.1636363636363636,0.4397464829420139,1433988050.0,3,1,234652590.0,3,0
16.29,0.0578703703703703,0.3389273138185678,450532972.8,1,1,26072510.0,1,0
9.25,0.1454545454545454,0.436714290408275,1433988050.0,2,1,208580080.0,2,0
9.88,0.0711111111111111,0.1447786901657149,2346525900.0,3,1,166864064.0,5,0
12.53,0.2117647058823529,0.2688767721574444,2216163350.0,3,1,469305180.0,5,0
11.11,0.1909090909090909,0.3643052699004972,2867976100.0,2,1,547522710.0,5,0
5.99,0.0267857142857142,0.3106287400091486,2920121120.0,3,1,78217530.0,2,0
7.51,0.0909090909090909,0.2739247348378896,1720785660.0,3,1,156435060.0,2,0
6.62,0.0840689365279529,0.137040531019262,1240530025.8,3,1,104290040.0,5,0
10.59,0.1300080171610582,0.2002102904191422,1203272409.01,2,1,156435060.0,3,0
10.99,0.1038062283737024,0.3015507280493239,1506991078.0,2,1,156435060.0,5,1
7.51,0.123076923076923,0.2924203884801702,1694713150.0,3,1,208580080.0,4,0
15.96,0.1733333333333333,0.3950804677518647,782175300.0,2,0,135577052.0,5,0
7.51,0.0625,0.2155254206125408,2085800800.0,3,1,130362550.0,5,0
10.99,0.112,0.169415025747018,651812750.0,3,0,73003028.0,4,0
15.33,0.2723311546840958,0.5089012908002994,2393456418.0,2,0,651812750.0,5,1
11.12,0.3684210526315789,0.600417806670463,990755380.0,1,1,365015140.0,2,0
12.99,0.0967741935483871,0.3780449011932057,1616495620.0,3,1,156435060.0,4,0
16.49,0.2352941176470588,0.3170484775941466,886465340.0,2,0,208580080.0,4,1
10.38,0.2017195767195767,0.4177237002115332,394216351.2,2,1,79521155.5,0,1
7.88,0.3888888888888889,0.4624741384551152,469305180.0,2,1,182507570.0,0,1
10.99,0.2825520833333333,0.5227567806129125,1001184384.0,2,1,282886733.5,4,0
8.94,0.4669757441376067,0.5243144637736701,776074332.66,3,1,362407889.0,1,0
8.49,0.0713815789473684,0.2839150434996063,1981510760.0,3,1,141443366.75,1,0
17.99,0.2349992166692777,0.5263395643317456,1664208313.3,3,1,391087650.0,1,0
7.68,0.055045871559633,0.2559677431895879,2841903590.0,3,1,156435060.0,0,0
12.21,0.06,0.3142655156024728,1564350600.0,2,1,93861036.0,3,0
11.26,0.0943396226415094,0.2936408370082778,6909215150.0,3,1,651812750.0,0,0
9.63,0.1285714285714285,0.3806647550285801,1825075700.0,0,1,234652590.0,0,0
7.49,0.1145598899724931,0.216969643581245,4170558699.6,3,1,477778745.75,1,0
7.51,0.3225806451612903,0.3814515380133341,808247810.0,2,1,260725100.0,5,1
10.99,0.09375,0.2624141012907232,1668640640.0,3,1,156435060.0,2,1
16.32,0.1666666666666666,0.2265577051867835,2346525900.0,3,1,391087650.0,2,0
8.59,0.0714285714285714,0.1512685687157441,1825075700.0,1,1,130362550.0,1,0
11.83,0.2040816326530612,0.3241302172603226,2555105980.0,2,1,521450199.9999999,2,0
10.99,0.1393442622950819,0.339225492851403,1590423110.0,3,1,221616335.0,0,0
5.99,0.037037037037037,0.2063150456345388,1407915540.0,3,1,52145020.0,1,0
12.99,0.4,0.5410681523735893,1042900400.0,2,0,417160160.0,2,1
16.35,0.2976190476190476,0.4524242668466236,569423618.4,2,1,169471315.0,4,1
14.91,0.1771793054571226,0.3513213352457273,882919478.64,2,0,156435060.0,4,1
6.54,0.1428571428571428,0.4323135632159963,3650151400.0,2,1,521450199.9999999,2,0
16.29,0.1348819782690146,0.2443919830419117,1739688229.75,2,0,234652590.0,5,1
14.84,0.3047498949138293,0.4755093768588628,1550662532.25,3,0,472564243.75,5,1
10.65,0.1279761904761904,0.2201506660409052,1095045420.0,3,1,140139741.25,1,0
12.69,0.3571428571428571,0.4416594623276613,547522710.0,1,1,195543825.0,4,0
7.66,0.1470588235294117,0.3470436594012955,1063758408.0,2,1,156435060.0,0,0
12.42,0.1378787878787878,0.4169292195563019,1720785660.0,3,1,237259841.0,3,0
10.0,0.2121359223300971,0.4022840120656614,2685468530.0,3,1,569684343.5,3,0
5.42,0.1136363636363636,0.4060774150172251,1147190440.0,2,1,130362550.0,3,0
9.32,0.1638888888888889,0.2953060522305573,1173262950.0,3,1,192284761.25,2,0
18.64,0.3125,0.4439790409096366,1251480480.0,1,1,391087650.0,0,0
10.99,0.1333333333333333,0.3917119568329626,1173262950.0,1,1,156435060.0,4,0
11.71,0.1428571428571428,0.2031928371210041,912537850.0,2,1,130362550.0,5,0
11.66,0.1513513513513513,0.3342486183614017,1929365740.0,2,1,292012112.0,2,1
6.17,0.0888888888888888,0.3746404954732375,1173262950.0,3,1,104290040.0,0,0
8.9,0.0892857142857142,0.3160898308698028,1460060560.0,2,1,130362550.0,3,0
10.99,0.2,0.4917103598236951,651812750.0,2,1,130362550.0,2,0
13.48,0.125,0.279915472422973,1251480480.0,2,1,156435060.0,4,0
15.7,0.4202127659574468,0.6932847413941639,1225407970.0,2,1,514932072.4999999,1,1
13.47,0.0927926430668661,0.3484734791618437,1882539512.04,2,0,174685817.0,2,0
7.88,0.1071428571428571,0.2922897458334783,1825075700.0,2,1,195543825.0,5,0
13.79,0.2264150943396226,0.4270214842979088,690921515.0,2,0,156435060.0,5,0
9.63,0.0357142857142857,0.2406941428809613,2190090840.0,3,1,78217530.0,3,0
13.61,0.1388888888888889,0.2586491702286205,328513626.0,1,1,45626892.5,0,0
11.11,0.1269035532994923,0.3293083838331299,308177068.2,2,1,39108765.0,5,0
7.49,0.125,0.4117641210954849,1877220720.0,1,1,234652590.0,1,0
13.23,0.1562304711911011,0.4341195056055566,834424610.04,2,1,130362550.0,3,0
14.74,0.0838817911988643,0.303296068680456,808143519.9599999,2,1,67788526.0,1,1
5.79,0.125,0.4167672986346502,1042900400.0,2,1,130362550.0,2,0
8.9,0.2430555555555555,0.468053004092597,3754441440.0,3,1,912537850.0,5,0
14.74,0.2341400897126238,0.5201963576080486,1057866020.74,2,0,247688845.0,1,1
11.14,0.2318840579710145,0.4325761612850563,1349252392.5,1,1,312870120.0,4,0
11.71,0.01,0.1836580581471121,2607251000.0,2,1,26072510.0,0,0
13.16,0.1744186046511628,0.3290761942266871,2242235860.0,3,1,391087650.0,4,0
9.99,0.1333333333333333,0.2597512440871524,1095045420.0,1,1,146006056.0,2,0
12.18,0.2,0.4425540740101023,1042900400.0,2,1,208580080.0,2,0
7.29,0.0646153846153846,0.218041650035464,1694713150.0,2,1,109504542.0,1,0
10.78,0.1739130434782608,0.3711597210358264,1439202552.0,3,1,250296096.0,2,1
14.27,0.0902527075812274,0.3046890894639047,1444417054.0,3,1,130362550.0,1,1
15.7,0.2318840579710145,0.347246069216657,1799003190.0,3,1,417160160.0,4,0
10.0,0.292654375182909,0.5634987383484477,1069077200.04,2,1,312870120.0,0,0
13.49,0.0548245614035087,0.2149765999546042,2377812912.0,2,0,130362550.0,3,0
8.7,0.3041144901610018,0.3623169941861878,1457453309.0,3,1,443232670.0,0,0
15.27,0.234375,0.2955408774048154,1668640640.0,2,1,391087650.0,2,1
12.68,0.096,0.2124270452938141,1303625500.0,2,1,125148048.0,5,0
11.49,0.108695652173913,0.3194882332762787,719601276.0,2,1,78217530.0,2,0
14.27,0.5,0.7163671683850138,1564350600.0,3,0,782175300.0,0,0
16.32,0.3365228673370094,0.5729817619335281,964578579.96,2,1,324602749.5,2,1
11.48,0.2161881701833275,0.3279370829914464,1206010022.56,2,1,260725100.0,2,0
13.79,0.1941747572815534,0.4896943583463907,2685468530.0,2,0,521450199.9999999,3,0
12.23,0.0549450549450549,0.1262078168528669,2847118092.0,3,0,156435060.0,2,0
11.12,0.4794208596016012,0.6758840793199378,1087666899.67,1,1,521450199.9999999,4,0
11.49,0.0789473684210526,0.2850322106022881,1981510760.0,3,1,156435060.0,3,1
12.53,0.3942307692307692,0.5364778290402689,813462312.0,3,1,320691873.0,3,0
14.27,0.1234567901234567,0.3017284642113791,2111873310.0,3,1,260725100.0,3,0
12.21,0.1210184916255203,0.2521232735870705,2154423646.32,2,1,260725100.0,2,0
10.0,0.0555555555555555,0.1955346305250938,1877220720.0,2,1,104290040.0,1,0
12.73,0.0843373493975903,0.2948705378233728,2164018330.0,3,0,182507570.0,4,0
7.68,0.125,0.3328903570508577,1042900400.0,3,1,130362550.0,5,0
15.96,0.3427288305855935,0.4150031043810789,1764900346.92,3,0,604882232.0,0,0
15.65,0.1639344262295081,0.2624102540665986,1590423110.0,3,1,260725100.0,0,0
9.99,0.2561020710059171,0.3600043417300003,705000670.4,3,1,180552131.75,2,0
10.38,0.0520833333333333,0.1075415662666315,2502960960.0,3,1,130362550.0,4,0
13.85,0.3137254901960784,0.4324764437394612,1329698010.0,2,1,417160160.0,5,1
6.17,0.1155432309442548,0.1737276311194503,1466735122.56,3,1,169471315.0,0,0
5.42,0.0541666666666666,0.1402611825511948,625740240.0,3,1,33894263.0,4,0
16.45,0.2666666666666666,0.5272550958248197,1955438250.0,3,0,521450199.9999999,4,0
10.37,0.3333333333333333,0.520919628839488,782175300.0,2,1,260725100.0,3,1
11.36,0.1111111111111111,0.3553811267599032,1173262950.0,2,1,130362550.0,2,0
14.27,0.0260979121670266,0.2910782438450237,1448588655.6,2,1,37805139.5,5,0
11.36,0.234375,0.5214134075663864,2502960960.0,3,1,586631475.0,5,0
13.49,0.0875,0.2595345425029103,1042900400.0,3,0,91253785.0,5,0
11.12,0.3302989866427089,0.5854829741937113,1973402209.39,3,1,651812750.0,3,0
15.58,0.0857044909153239,0.2522915272595676,912642140.04,1,1,78217530.0,2,0
7.29,0.0833333333333333,0.1672079776644611,1251480480.0,2,1,104290040.0,4,0
17.58,0.1428571428571428,0.2029454251072857,1095045420.0,2,1,156435060.0,0,1
13.85,0.1129411764705882,0.4069395671510681,2216163350.0,3,1,250296096.0,2,0
14.09,0.3061474406073965,0.5982853919225753,1277448699.96,2,0,391087650.0,5,1
10.99,0.06,0.1927081315907807,2085800800.0,1,1,125148048.0,2,0
9.91,0.1,0.3594874312086565,1564350600.0,3,1,156435060.0,2,0
17.56,0.209090909090909,0.3755713810605662,860392830.0,2,0,179900319.0,1,1
10.99,0.175,0.3237652219375964,625740240.0,1,1,109504542.0,0,0
18.25,0.2333333333333333,0.4657597573508189,3910876500.0,2,1,912537850.0,2,1
12.99,0.2221601584319301,0.4373290479258628,4107567515.44,3,0,912537850.0,3,0
7.4,0.0450704225352112,0.2512361257919207,1851148210.0,3,1,83432032.0,0,0
8.9,0.1652892561983471,0.2835176362595693,3154773710.0,2,1,521450199.9999999,4,0
9.99,0.3236245954692556,0.5498529506464037,322256223.6,2,1,104290040.0,4,1
7.9,0.25,0.4271205735909411,375444144.0,2,1,93861036.0,2,1
13.11,0.1,0.1879866302059296,625740240.0,2,0,62574023.99999999,0,0
9.25,0.0894409937888198,0.216713974176635,2098837055.0,2,1,187722072.0,3,0
9.45,0.449438202247191,0.5393423009288971,1160226695.0,3,1,521450199.9999999,3,0
17.58,0.1685393258426966,0.2426841328606017,2320453390.0,1,1,391087650.0,1,0
10.99,0.0263157894736842,0.1673004569058231,1486133070.0,2,1,39108765.0,1,0
14.72,0.245,0.3230079341462498,1303625500.0,2,0,319388247.5,1,0
11.83,0.3720930232558139,0.4562524183424776,1681676895.0,3,1,625740240.0,4,0
12.69,0.0572916666666666,0.2586582127282653,1001184384.0,2,1,57359522.0,5,0
5.42,0.1,0.3691855456745195,1694713150.0,3,1,169471315.0,3,0
5.42,0.0135416666666666,0.1362741058528806,12514804800.0,3,1,169471315.0,5,0
9.63,0.04,0.2336264488720944,3910876500.0,3,1,156435060.0,3,0
10.99,0.380524743621454,0.5850826398216881,1370345053.09,2,1,521450199.9999999,1,1
12.42,0.0833333333333333,0.3627811576930374,1877220720.0,2,1,156435060.0,5,0
14.54,0.3342599947047922,0.4757517150467916,1181710443.24,3,1,394998526.5,0,0
8.49,0.1700898074183168,0.3997649690469778,1628671482.17,2,1,277020418.75,0,0
10.74,0.1418918918918918,0.3663008288153773,1929365740.0,1,1,273761355.0,5,0
8.94,0.0739855106775889,0.2999383282538767,4405002709.52,3,1,325906375.0,1,1
12.69,0.15,0.2300503904747136,521450199.9999999,1,1,78217530.0,4,0
7.49,0.2,0.4484109817457797,1825075700.0,3,1,365015140.0,4,0
11.14,0.2777777777777778,0.5367897157888156,938610360.0,2,1,260725100.0,4,0
13.48,0.2483801295896328,0.382546047187383,1207157213.0,3,0,299833865.0,3,0
10.62,0.0722222222222222,0.2921029803594284,1173262950.0,3,1,84735657.5,2,0
17.27,0.0113636363636363,0.0955337555491342,3441571320.0,3,1,39108765.0,3,1
7.51,0.0685714285714285,0.2889794573644962,2737613550.0,3,1,187722072.0,4,0
14.84,0.2686403508771929,0.5520727531101534,1188906456.0,2,1,319388247.5,5,1
6.91,0.1388429752066115,0.400573026624624,3154773710.0,3,1,438018168.0,1,0
16.35,0.3636363636363636,0.4201404415666474,1147190440.0,2,1,417160160.0,4,1
8.49,0.0888888888888888,0.1456324577127806,1642568130.0,2,1,146006056.0,3,0
7.51,0.16,0.44868370931118,1955438250.0,1,1,312870120.0,1,0
14.79,0.15,0.2751985886326417,1042900400.0,3,0,156435060.0,3,0
10.99,0.1016949152542373,0.3613816037928201,1538278090.0,3,1,156435060.0,5,0
11.71,0.1851851851851851,0.4429011493532145,1407915540.0,2,1,260725100.0,0,1
13.06,0.0872600349040139,0.1891489056552248,2987909646.0,3,0,260725100.0,0,0
6.99,0.1288888888888889,0.2572773925883989,1173262950.0,3,1,151220558.0,5,0
7.66,0.0454545454545454,0.1139049223455,1147190440.0,2,1,52145020.0,4,0
9.32,0.15625,0.4094105450138077,834320320.0,2,1,130362550.0,4,0
16.77,0.2864450127877238,0.4075752115051297,1529152711.5,2,1,438018168.0,5,1
10.65,0.0311111111111111,0.1812516254905262,2346525900.0,3,1,73003028.0,3,0
14.84,0.188235294117647,0.3647926902948846,443232670.0,1,1,83432032.0,0,1
10.96,0.1453358375816116,0.2856595129354107,1166066937.24,2,1,169471315.0,4,0
16.07,0.1219512195121951,0.4004498638105528,1068972910.0,2,1,130362550.0,2,1
10.0,0.3622448979591837,0.4362797336816793,638776495.0,2,1,231393526.25,2,1
17.99,0.3365384615384615,0.6323476407170158,2711541040.0,1,0,912537850.0,2,0
10.62,0.4,0.5411380968508029,938610360.0,2,1,375444144.0,5,1
6.62,0.15,0.4097441521891704,2085800800.0,2,1,312870120.0,1,0
5.79,0.1188071759534275,0.279784981440689,2633427800.04,3,1,312870120.0,5,0
5.99,0.1851851851851851,0.3589283399005134,1126332432.0,2,1,208580080.0,2,0
14.84,0.3028100775193798,0.5556528021241043,538136606.4,1,1,162953187.5,1,0
19.74,0.216867469879518,0.2826376211953506,2164018330.0,3,0,469305180.0,4,1
11.48,0.2,0.2697090126435925,1955438250.0,3,1,391087650.0,4,0
11.71,0.0905797101449275,0.2730175525562862,719601276.0,1,1,65181274.99999999,4,0
14.22,0.0952380952380952,0.2849636456583104,547522710.0,2,0,52145020.0,2,0
11.34,0.4081632653061224,0.4623265417066196,1277552990.0,0,0,521450199.9999999,0,1
14.09,0.0326797385620915,0.098137016801871,6382550448.0,2,1,208580080.0,5,1
9.63,0.0641025641025641,0.1714969486020907,4067311560.0,3,1,260725100.0,0,0
11.71,0.1228070175438596,0.3010718722494831,1486133070.0,2,1,182507570.0,2,0
10.99,0.1058761249338274,0.1793152106390163,1182023313.36,3,1,125148048.0,5,0
14.27,0.0869565217391304,0.3147013113450606,2998338650.0,3,1,260725100.0,2,0
11.14,0.0908119658119658,0.2079855143798425,3050483670.0,2,1,277020418.75,1,0
8.49,0.125,0.1842063910298326,1042900400.0,1,1,130362550.0,5,0
10.99,0.3342245989304813,0.6037903226291054,1950223748.0,2,1,651812750.0,5,1
7.51,0.0277777777777777,0.2131385278695596,938610360.0,3,1,26072510.0,2,0
18.39,0.0512820512820512,0.336960303873951,2542069725.0,2,1,130362550.0,4,0
11.71,0.2,0.455659338289737,1303625500.0,2,1,260725100.0,0,0
14.54,0.1454545454545454,0.2466557609148754,860392830.0,2,0,125148048.0,3,1
8.0,0.0909157029602152,0.3691430049439934,1433883759.96,2,1,130362550.0,0,0
